date,year,quarter,month,state_code,state_name,vehicle_category,manufacturer,registrations
2023-07-01,2023,Q3,7,MH,Maharashtra,4W,Toyota,1200
2023-07-01,2023,Q3,7,KA,Karnataka,2W,Hero,7504
2023-07-01,2023,Q3,7,KA,Karnataka,2W,Honda,8160
2023-07-01,2023,Q3,7,KA,Karnataka,2W,Bajaj,7316
2023-07-01,2023,Q3,7,KA,Karnataka,2W,TVS,3236
2023-07-01,2023,Q3,7,KA,Karnataka,2W,Yamaha,3001
2023-07-01,2023,Q3,7,KA,Karnataka,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,KA,Karnataka,3W,Bajaj,2743
2023-07-01,2023,Q3,7,KA,Karnataka,3W,TVS,1078
2023-07-01,2023,Q3,7,KA,Karnataka,3W,Mahindra,862
2023-07-01,2023,Q3,7,KA,Karnataka,3W,Piaggio,844
2023-07-01,2023,Q3,7,KA,Karnataka,3W,Force Motors,581
2023-07-01,2023,Q3,7,KA,Karnataka,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,KA,Karnataka,4W,Hyundai,3376
2023-07-01,2023,Q3,7,KA,Karnataka,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,KA,Karnataka,4W,Mahindra,1294
2023-07-01,2023,Q3,7,KA,Karnataka,4W,Honda,1360
2023-07-01,2023,Q3,7,KA,Karnataka,4W,Toyota,1200
2023-07-01,2023,Q3,7,TN,Tamil Nadu,2W,Hero,7504
2023-07-01,2023,Q3,7,TN,Tamil Nadu,2W,Honda,8160
2023-07-01,2023,Q3,7,TN,Tamil Nadu,2W,Bajaj,7316
2023-07-01,2023,Q3,7,TN,Tamil Nadu,2W,TVS,3236
2023-07-01,2023,Q3,7,TN,Tamil Nadu,2W,Yamaha,3001
2023-07-01,2023,Q3,7,TN,Tamil Nadu,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,TN,Tamil Nadu,3W,Bajaj,2743
2023-07-01,2023,Q3,7,TN,Tamil Nadu,3W,TVS,1078
2023-07-01,2023,Q3,7,TN,Tamil Nadu,3W,Mahindra,862
2023-07-01,2023,Q3,7,TN,Tamil Nadu,3W,Piaggio,844
2023-07-01,2023,Q3,7,TN,Tamil Nadu,3W,Force Motors,581
2023-07-01,2023,Q3,7,TN,Tamil Nadu,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,TN,Tamil Nadu,4W,Hyundai,3376
2023-07-01,2023,Q3,7,TN,Tamil Nadu,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,TN,Tamil Nadu,4W,Mahindra,1294
2023-07-01,2023,Q3,7,TN,Tamil Nadu,4W,Honda,1360
2023-07-01,2023,Q3,7,TN,Tamil Nadu,4W,Toyota,1200
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,2W,Hero,7504
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,2W,Honda,8160
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,2W,Bajaj,7316
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,2W,TVS,3236
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,2W,Yamaha,3001
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,3W,Bajaj,2743
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,3W,TVS,1078
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,3W,Mahindra,862
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,3W,Piaggio,844
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,3W,Force Motors,581
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,4W,Hyundai,3376
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,4W,Mahindra,1294
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,4W,Honda,1360
2023-07-01,2023,Q3,7,UP,Uttar Pradesh,4W,Toyota,1200
2023-07-01,2023,Q3,7,GJ,Gujarat,2W,Hero,7504
2023-07-01,2023,Q3,7,GJ,Gujarat,2W,Honda,8160
2023-07-01,2023,Q3,7,GJ,Gujarat,2W,Bajaj,7316
2023-07-01,2023,Q3,7,GJ,Gujarat,2W,TVS,3236
2023-07-01,2023,Q3,7,GJ,Gujarat,2W,Yamaha,3001
2023-07-01,2023,Q3,7,GJ,Gujarat,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,GJ,Gujarat,3W,Bajaj,2743
2023-07-01,2023,Q3,7,GJ,Gujarat,3W,TVS,1078
2023-07-01,2023,Q3,7,GJ,Gujarat,3W,Mahindra,862
2023-07-01,2023,Q3,7,GJ,Gujarat,3W,Piaggio,844
2023-07-01,2023,Q3,7,GJ,Gujarat,3W,Force Motors,581
2023-07-01,2023,Q3,7,GJ,Gujarat,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,GJ,Gujarat,4W,Hyundai,3376
2023-07-01,2023,Q3,7,GJ,Gujarat,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,GJ,Gujarat,4W,Mahindra,1294
2023-07-01,2023,Q3,7,GJ,Gujarat,4W,Honda,1360
2023-07-01,2023,Q3,7,GJ,Gujarat,4W,Toyota,1200
2023-07-01,2023,Q3,7,RJ,Rajasthan,2W,Hero,7504
2023-07-01,2023,Q3,7,RJ,Rajasthan,2W,Honda,8160
2023-07-01,2023,Q3,7,RJ,Rajasthan,2W,Bajaj,7316
2023-07-01,2023,Q3,7,RJ,Rajasthan,2W,TVS,3236
2023-07-01,2023,Q3,7,RJ,Rajasthan,2W,Yamaha,3001
2023-07-01,2023,Q3,7,RJ,Rajasthan,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,RJ,Rajasthan,3W,Bajaj,2743
2023-07-01,2023,Q3,7,RJ,Rajasthan,3W,TVS,1078
2023-07-01,2023,Q3,7,RJ,Rajasthan,3W,Mahindra,862
2023-07-01,2023,Q3,7,RJ,Rajasthan,3W,Piaggio,844
2023-07-01,2023,Q3,7,RJ,Rajasthan,3W,Force Motors,581
2023-07-01,2023,Q3,7,RJ,Rajasthan,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,RJ,Rajasthan,4W,Hyundai,3376
2023-07-01,2023,Q3,7,RJ,Rajasthan,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,RJ,Rajasthan,4W,Mahindra,1294
2023-07-01,2023,Q3,7,RJ,Rajasthan,4W,Honda,1360
2023-07-01,2023,Q3,7,RJ,Rajasthan,4W,Toyota,1200
2023-07-01,2023,Q3,7,WB,West Bengal,2W,Hero,7504
2023-07-01,2023,Q3,7,WB,West Bengal,2W,Honda,8160
2023-07-01,2023,Q3,7,WB,West Bengal,2W,Bajaj,7316
2023-07-01,2023,Q3,7,WB,West Bengal,2W,TVS,3236
2023-07-01,2023,Q3,7,WB,West Bengal,2W,Yamaha,3001
2023-07-01,2023,Q3,7,WB,West Bengal,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,WB,West Bengal,3W,Bajaj,2743
2023-07-01,2023,Q3,7,WB,West Bengal,3W,TVS,1078
2023-07-01,2023,Q3,7,WB,West Bengal,3W,Mahindra,862
2023-07-01,2023,Q3,7,WB,West Bengal,3W,Piaggio,844
2023-07-01,2023,Q3,7,WB,West Bengal,3W,Force Motors,581
2023-07-01,2023,Q3,7,WB,West Bengal,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,WB,West Bengal,4W,Hyundai,3376
2023-07-01,2023,Q3,7,WB,West Bengal,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,WB,West Bengal,4W,Mahindra,1294
2023-07-01,2023,Q3,7,WB,West Bengal,4W,Honda,1360
2023-07-01,2023,Q3,7,WB,West Bengal,4W,Toyota,1200
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,2W,Hero,7504
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,2W,Honda,8160
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,2W,Bajaj,7316
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,2W,TVS,3236
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,2W,Yamaha,3001
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,3W,Bajaj,2743
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,3W,TVS,1078
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,3W,Mahindra,862
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,3W,Piaggio,844
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,3W,Force Motors,581
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,4W,Hyundai,3376
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,4W,Mahindra,1294
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,4W,Honda,1360
2023-07-01,2023,Q3,7,AP,Andhra Pradesh,4W,Toyota,1200
2023-07-01,2023,Q3,7,TS,Telangana,2W,Hero,7504
2023-07-01,2023,Q3,7,TS,Telangana,2W,Honda,8160
2023-07-01,2023,Q3,7,TS,Telangana,2W,Bajaj,7316
2023-07-01,2023,Q3,7,TS,Telangana,2W,TVS,3236
2023-07-01,2023,Q3,7,TS,Telangana,2W,Yamaha,3001
2023-07-01,2023,Q3,7,TS,Telangana,2W,Royal Enfield,1641
2023-07-01,2023,Q3,7,TS,Telangana,3W,Bajaj,2743
2023-07-01,2023,Q3,7,TS,Telangana,3W,TVS,1078
2023-07-01,2023,Q3,7,TS,Telangana,3W,Mahindra,862
2023-07-01,2023,Q3,7,TS,Telangana,3W,Piaggio,844
2023-07-01,2023,Q3,7,TS,Telangana,3W,Force Motors,581
2023-07-01,2023,Q3,7,TS,Telangana,4W,Maruti Suzuki,2814
2023-07-01,2023,Q3,7,TS,Telangana,4W,Hyundai,3376
2023-07-01,2023,Q3,7,TS,Telangana,4W,Tata Motors,1407
2023-07-01,2023,Q3,7,TS,Telangana,4W,Mahindra,1294
2023-07-01,2023,Q3,7,TS,Telangana,4W,Honda,1360
2023-07-01,2023,Q3,7,TS,Telangana,4W,Toyota,1200
2023-08-01,2023,Q3,8,DL,Delhi,2W,Hero,10662
2023-08-01,2023,Q3,8,DL,Delhi,2W,Honda,6568
2023-08-01,2023,Q3,8,DL,Delhi,2W,Bajaj,7425
2023-08-01,2023,Q3,8,DL,Delhi,2W,TVS,3998
2023-08-01,2023,Q3,8,DL,Delhi,2W,Yamaha,3332
2023-08-01,2023,Q3,8,DL,Delhi,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,DL,Delhi,3W,Bajaj,2784
2023-08-01,2023,Q3,8,DL,Delhi,3W,TVS,1332
2023-08-01,2023,Q3,8,DL,Delhi,3W,Mahindra,1104
2023-08-01,2023,Q3,8,DL,Delhi,3W,Piaggio,1085
2023-08-01,2023,Q3,8,DL,Delhi,3W,Force Motors,495
2023-08-01,2023,Q3,8,DL,Delhi,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,DL,Delhi,4W,Hyundai,2189
2023-08-01,2023,Q3,8,DL,Delhi,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,DL,Delhi,4W,Mahindra,1656
2023-08-01,2023,Q3,8,DL,Delhi,4W,Honda,1094
2023-08-01,2023,Q3,8,DL,Delhi,4W,Toyota,1180
2023-08-01,2023,Q3,8,MH,Maharashtra,2W,Hero,10662
2023-08-01,2023,Q3,8,MH,Maharashtra,2W,Honda,6568
2023-08-01,2023,Q3,8,MH,Maharashtra,2W,Bajaj,7425
2023-08-01,2023,Q3,8,MH,Maharashtra,2W,TVS,3998
2023-08-01,2023,Q3,8,MH,Maharashtra,2W,Yamaha,3332
2023-08-01,2023,Q3,8,MH,Maharashtra,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,MH,Maharashtra,3W,Bajaj,2784
2023-08-01,2023,Q3,8,MH,Maharashtra,3W,TVS,1332
2023-08-01,2023,Q3,8,MH,Maharashtra,3W,Mahindra,1104
2023-08-01,2023,Q3,8,MH,Maharashtra,3W,Piaggio,1085
2023-08-01,2023,Q3,8,MH,Maharashtra,3W,Force Motors,495
2023-08-01,2023,Q3,8,MH,Maharashtra,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,MH,Maharashtra,4W,Hyundai,2189
2023-08-01,2023,Q3,8,MH,Maharashtra,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,MH,Maharashtra,4W,Mahindra,1656
2023-08-01,2023,Q3,8,MH,Maharashtra,4W,Honda,1094
2023-08-01,2023,Q3,8,MH,Maharashtra,4W,Toyota,1180
2023-08-01,2023,Q3,8,KA,Karnataka,2W,Hero,10662
2023-08-01,2023,Q3,8,KA,Karnataka,2W,Honda,6568
2023-08-01,2023,Q3,8,KA,Karnataka,2W,Bajaj,7425
2023-08-01,2023,Q3,8,KA,Karnataka,2W,TVS,3998
2023-08-01,2023,Q3,8,KA,Karnataka,2W,Yamaha,3332
2023-08-01,2023,Q3,8,KA,Karnataka,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,KA,Karnataka,3W,Bajaj,2784
2023-08-01,2023,Q3,8,KA,Karnataka,3W,TVS,1332
2023-08-01,2023,Q3,8,KA,Karnataka,3W,Mahindra,1104
2023-08-01,2023,Q3,8,KA,Karnataka,3W,Piaggio,1085
2023-08-01,2023,Q3,8,KA,Karnataka,3W,Force Motors,495
2023-08-01,2023,Q3,8,KA,Karnataka,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,KA,Karnataka,4W,Hyundai,2189
2023-08-01,2023,Q3,8,KA,Karnataka,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,KA,Karnataka,4W,Mahindra,1656
2023-08-01,2023,Q3,8,KA,Karnataka,4W,Honda,1094
2023-08-01,2023,Q3,8,KA,Karnataka,4W,Toyota,1180
2023-08-01,2023,Q3,8,TN,Tamil Nadu,2W,Hero,10662
2023-08-01,2023,Q3,8,TN,Tamil Nadu,2W,Honda,6568
2023-08-01,2023,Q3,8,TN,Tamil Nadu,2W,Bajaj,7425
2023-08-01,2023,Q3,8,TN,Tamil Nadu,2W,TVS,3998
2023-08-01,2023,Q3,8,TN,Tamil Nadu,2W,Yamaha,3332
2023-08-01,2023,Q3,8,TN,Tamil Nadu,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,TN,Tamil Nadu,3W,Bajaj,2784
2023-08-01,2023,Q3,8,TN,Tamil Nadu,3W,TVS,1332
2023-08-01,2023,Q3,8,TN,Tamil Nadu,3W,Mahindra,1104
2023-08-01,2023,Q3,8,TN,Tamil Nadu,3W,Piaggio,1085
2023-08-01,2023,Q3,8,TN,Tamil Nadu,3W,Force Motors,495
2023-08-01,2023,Q3,8,TN,Tamil Nadu,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,TN,Tamil Nadu,4W,Hyundai,2189
2023-08-01,2023,Q3,8,TN,Tamil Nadu,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,TN,Tamil Nadu,4W,Mahindra,1656
2023-08-01,2023,Q3,8,TN,Tamil Nadu,4W,Honda,1094
2023-08-01,2023,Q3,8,TN,Tamil Nadu,4W,Toyota,1180
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,2W,Hero,10662
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,2W,Honda,6568
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,2W,Bajaj,7425
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,2W,TVS,3998
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,2W,Yamaha,3332
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,3W,Bajaj,2784
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,3W,TVS,1332
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,3W,Mahindra,1104
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,3W,Piaggio,1085
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,3W,Force Motors,495
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,4W,Hyundai,2189
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,4W,Mahindra,1656
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,4W,Honda,1094
2023-08-01,2023,Q3,8,UP,Uttar Pradesh,4W,Toyota,1180
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Hero,10662
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Honda,6568
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Bajaj,7425
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,TVS,3998
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Yamaha,3332
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Bajaj,2784
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,TVS,1332
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Mahindra,1104
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Piaggio,1085
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Force Motors,495
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Hyundai,2189
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Mahindra,1656
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Honda,1094
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Toyota,1180
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Hero,10662
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Honda,6568
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Bajaj,7425
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,TVS,3998
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Yamaha,3332
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Bajaj,2784
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,TVS,1332
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Mahindra,1104
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Piaggio,1085
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Force Motors,495
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Hyundai,2189
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Mahindra,1656
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Honda,1094
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Toyota,1180
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Hero,10662
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Honda,6568
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Bajaj,7425
2023-08-01,2023,Q3,8,WB,West Bengal,2W,TVS,3998
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Yamaha,3332
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Bajaj,2784
2023-08-01,2023,Q3,8,WB,West Bengal,3W,TVS,1332
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Mahindra,1104
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Piaggio,1085
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Force Motors,495
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Hyundai,2189
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Mahindra,1656
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Honda,1094
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Toyota,1180
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Hero,10662
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Honda,6568
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Bajaj,7425
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,TVS,3998
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Yamaha,3332
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Bajaj,2784
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,TVS,1332
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Mahindra,1104
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Piaggio,1085
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Force Motors,495
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Hyundai,2189
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Mahindra,1656
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Honda,1094
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Toyota,1180
2023-08-01,2023,Q3,8,TS,Telangana,2W,Hero,10662
2023-08-01,2023,Q3,8,TS,Telangana,2W,Honda,6568
2023-08-01,2023,Q3,8,TS,Telangana,2W,Bajaj,7425
2023-08-01,2023,Q3,8,TS,Telangana,2W,TVS,3998
2023-08-01,2023,Q3,8,TS,Telangana,2W,Yamaha,3332
2023-08-01,2023,Q3,8,TS,Telangana,2W,Royal Enfield,1237
2023-08-01,2023,Q3,8,TS,Telangana,3W,Bajaj,2784
2023-08-01,2023,Q3,8,TS,Telangana,3W,TVS,1332
2023-08-01,2023,Q3,8,TS,Telangana,3W,Mahindra,1104
2023-08-01,2023,Q3,8,TS,Telangana,3W,Piaggio,1085
2023-08-01,2023,Q3,8,TS,Telangana,3W,Force Motors,495
2023-08-01,2023,Q3,8,TS,Telangana,4W,Maruti Suzuki,4426
2023-08-01,2023,Q3,8,TS,Telangana,4W,Hyundai,2189
2023-08-01,2023,Q3,8,TS,Telangana,4W,Tata Motors,2427
2023-08-01,2023,Q3,8,TS,Telangana,4W,Mahindra,1656
2023-08-01,2023,Q3,8,TS,Telangana,4W,Honda,1094
2023-08-01,2023,Q3,8,TS,Telangana,4W,Toyota,1180
2023-09-01,2023,Q3,9,DL,Delhi,2W,Hero,13524
2023-09-01,2023,Q3,9,DL,Delhi,2W,Honda,6955
2023-09-01,2023,Q3,9,DL,Delhi,2W,Bajaj,6182
2023-09-01,2023,Q3,9,DL,Delhi,2W,TVS,6230
2023-09-01,2023,Q3,9,DL,Delhi,2W,Yamaha,1932
2023-09-01,2023,Q3,9,DL,Delhi,2W,Royal Enfield,2028
2023-09-01,2023,Q3,9,DL,Delhi,3W,Bajaj,2318
2023-09-01,2023,Q3,9,DL,Delhi,3W,TVS,2076
2023-09-01,2023,Q3,9,DL,Delhi,3W,Mahindra,1506
2023-09-01,2023,Q3,9,DL,Delhi,3W,Piaggio,1275
2023-09-01,2023,Q3,9,DL,Delhi,3W,Force Motors,772
2023-09-01,2023,Q3,9,DL,Delhi,4W,Maruti Suzuki,5506
2023-09-01,2023,Q3,9,DL,Delhi,4W,Hyundai,2608
2023-09-01,2023,Q3,9,DL,Delhi,4W,Tata Motors,2753
2023-09-01,2023,Q3,9,DL,Delhi,4W,Mahindra,2260
2023-09-01,2023,Q3,9,DL,Delhi,4W,Honda,1159
2023-09-01,2023,Q3,9,DL,Delhi,4W,Toyota,1352
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Hero,13524
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Honda,6955
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Bajaj,6182
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,TVS,6230
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Yamaha,1932
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Royal Enfield,2028
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Bajaj,2318
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,TVS,2076
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Mahindra,1506
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Piaggio,1275
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Force Motors,772
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Maruti Suzuki,5506
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Hyundai,2608
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Tata Motors,2753
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Mahindra,2260
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Honda,1159
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Toyota,1352
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Hero,13524
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Honda,6955
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Bajaj,6182
2023-09-01,2023,Q3,9,KA,Karnataka,2W,TVS,6230
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Yamaha,1932
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Royal Enfield,2028
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Bajaj,2318
2023-09-01,2023,Q3,9,KA,Karnataka,3W,TVS,2076
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Mahindra,1506
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Piaggio,1275
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Force Motors,772
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Maruti Suzuki,5506
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Hyundai,2608
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Tata Motors,2753
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Mahindra,2260
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Honda,1159
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Toyota,1352
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Hero,13524
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Honda,6955
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Bajaj,6182
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,TVS,6230
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Yamaha,1932
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Royal Enfield,2028
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,Bajaj,2318
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,TVS,2076
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,Mahindra,1506
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,Piaggio,1275
